,id,text,label,jav
4055,4055,LXDE uga bisa di-instal ana ing Ubuntu versi-versi sadurungé. ,LXDE juga dapat dipasang pada Ubuntu versi-versi sebelumnya. ,LXDE uga bisa diinstal ing versi Ubuntu sadurunge.
4056,4056,Tembung muludan punika saking tembung mulud utawi ''rasulan'' (saking tembung rasul). ,"Dalam hadist lain dikatakan sangkakala malaikat Israfil terbuat dari tanduk, “Tanduk yang ditiup.” ",Tembung Muldan saka tembung muld utawa '' ngoyak ''.
4057,4057,"Operasi Focus (Hebrew: מבצע מוקד, Mivtza Moked) iku operasi serangan udara pambuka déning Israèl miwiti Perang enem dina ing taun 1967. ","Operasi Fokus (bahasa Ibrani: מבצע מוקד, Mivtza Moked) adalah pembukaan dari serangan udara Israel pada awal Perang Enam Hari tahun 1967. ","Fokus operasi (Ibrani: בצצבבע, Mivtza Modhed) yaiku introduksi saka udhara operasi kanggo umure wong Israel wiwit nem dina 1967."
4058,4058,"Miturut Kamus Encarta lan Kamus Ètimologi Chambers, ""dhodho"" asalipun saking basa Portugis doudo (sekarang doido) manawi ""bodoh"" utawi ""gila"". ","Menurut Kamus Encarta dan Kamus Etimologi Chambers, ""dodo"" berasal dari bahasa Portugis doudo (sekarang doido) berarti ""bodoh"" atau ""gila"". ","Miturut kamus Dictionary and ""Kamus Kamar,"" Dhombal saka Portugis Doudo (saiki didayake ""utawa"" edan ""."
4059,4059,Pembantaian suku Hutu lan Tutsi ing Rwanda taun 1994 déning mligi kaum Hutu. ,"Pembantaian Rwanda, pembantaian suku Hutu dan Tutsi di Rwanda pada tahun 1994 oleh terutama kaum Hutu. ",Perbudakan sungu lan tutsi ing Rwanda ing taun 1994.
4060,4060,"Ing jaman Permian kira-kira 270 yuta taun kapungkur, uga kadhapur endhapan-endhapan batu bara kang ékonomis ing bumi sisih kidul, kaya ta Australia, lan maju terus nganti jaman Tersier (70 - 13 yuta taun kapungkur) ing bumi. ","Pada Zaman Permian, kira-kira 270 jtl, juga terbentuk endapan-endapan batu bara yang ekonomis di belahan bumi bagian selatan, seperti Australia, dan berlangsung terus hingga ke Zaman Tersier (70 - 13 jtl) di berbagai belahan bumi lain. ","Ing taun 270 yuta taun kepungkur, uga kepala bodho sing luar biasa ing tanah kidul, kayata Australia, lan terus terier,"
4061,4061,"Dilairaké ing Lausen, Switserlan, panjenengané putra kapisanan saka hakim kepala Johann Jakob Balmer. ","Dilahirkan di Lausen, Swiss, dia adalah putra pertama seorang hakim kepala yang juga bernama Johann Jakob Balmer. ","Basten ing Laahans, Swingelan, dheweke dadi putrane putra utama Jagine Balann Balann."
4062,4062,Tuladhané reaksi fisi ya iku ledakan senjata nuklir lan pembangkit listrik tenaga nuklir. ,Contoh reaksi fisi adalah ledakan senjata nuklir dan pembangkit listrik tenaga nuklir. ,"Contone, para dokter bakal nggedhekake senjata nuklir lan tanduran tenaga nuklir."
4063,4063,"Wonten ing TV berjaringan spirit dhasar saking giyaran berjaringan inggih punika saged nggayuh aspek diversity of ownership, diversity of content, lan kearifan lokal. ","Dalam TV berjaringan, semangat dasar dari siaran berjaringan adalah terpenuhinya aspek keberagaman kepemilikan (diversity of ownership), keberagaman isi siaran (diversity of content), dan kearifan lokal. ","Babagan fitur TV, semangat dhukungan utama bisa nggayuh aspek bhinéka, macem-macem konten, lan nduweni hak lokal."
4064,4064,Situs iki ya iku tinggalan budaya saka masa klasik ya iku masa Hindhu-Buda ing Indonésia. ,Situs ini merupakan sebuah tinggalan budaya dari masa klasik yaitu Hindhu-Budha di Indonesia. ,Situs iki minangka ceramah budaya klasik Ya yaiku hash-Buddhler ing Indonesia.
4065,4065,PSSI diresmikake nalika tanggal 19 April 1930 kangthi jeneng Persatuan Sepak Raga Seluruh Indonésia. ,PSSI berdiri pada tanggal 19 April 1930 dengan nama awal Persatuan Sepak Raga Seluruh Indonesia. ,PSSI sing diomongake tanggal 19 April 1930 jeneng KanangThi saka entitas unoccus.
4066,4066,Freshmen lan Sophomores ing Humaniora dipunajaraken ing Tolbiac. ,Freshmen dan Sophomores dalam Humaniora diajarkan di Tolbiac. ,Freshmen lan sophomores ing humanora dikodhosake ing tolbiac.
4067,4067,Dhèwèké maen peran minangka Chu Ga-eul ing serial televisi Boys Before Flowers. ,Ia berperan sebagai Chu Ga-eul dalam serial televisi Boys Before Flowers. ,Dheweke njaga peran minangka Chu Ga-Eul ing wong televisi serial sadurunge ana kembang.
4068,4068,Kalèndher santo Kanonisasi Komunion Santo Kongregasi kanggo nDadèkaké Santa Pratélan Santo Santo pelindhung Intersesi santo ,Kalender santo Kanonisasi Komunion Santo Kongregasi Penggelaran Kudus Daftar santo Santo pelindung Intersesi santo ,Conggant Consgantant Call Luck Luck Luck Santo Santo Santo Santo International Santo
4069,4069,"Jemuwah Adi punika dinten Jemuwah sadèrèngipun Minggu Paskah, dinten pèngetan Panyaliban Yesus Kristus lan sédanipun ing Golgota. ","Jumat Agung adalah Hari Jumat sebelum Minggu Paskah, hari peringatan Penyaliban Yesus Kristus dan wafatNya di Golgota. ","Cairan Yahudi minangka dina sadurunge dina Paskah Minggu, dina rakyat Yesus Kristus lan pati ing Golgotha."
4070,4070,"(Dr. Vijay Mallya) lan Strongwind (Michiel Mol), tumbas tim Spyker F1 ing wulan Oktober 2007 kaliyan regi 88 yuta euro. ","(Dr. Vijay Mallya) dan Strongwind (Michiel Mol), membeli tim Spyker F1 pada bulan Oktober 2007 dengan harga 88 juta euro. ","(Vijay Malla) lan kuwat (Michiel mol), tim Spy F1 ing Oktober 2007 kanthi 88 yuta Euros."
4071,4071,Tim kang nggebug olè angka kanthi cara mlayu nglawan arah jarum jam banjur balik manèh ' menyang home plate sawisé ngidak marka ing lapangan bisbol kang dijenengi base. ,Tim yang memukul mendapat angka dengan cara berlari berlawanan arah dengan jarum jam untuk pulang ke home plate setelah menyentuh marka di permukaan lapangan bisbol yang disebut base. ,Tim dheweke nggebug nomer kemungkinan ing cara kanggo nglawan jam tangan lan bali 'menyang piring omah sawise tandhani lapangan Bisbool sing jenenge baseball.
4072,4072,Les Femmes savantes (The Learned Ladies) ing taun 1672 dados salah satunggaling adikarya Molière. ,Les Femmes savantes (The Learned Ladies) pada tahun 1672 dianggap salah satu adikarya Molière. ,Les Femmes Savances (wong wadon sinau) ing taun 1672 minangka salah sawijining seni Molière.
4073,4073,Gunggung pulo ing Indonésia miturut data Departemen Dalam Negeri Républik Indonésia taun 2004 ya iku ana 17.504 iji. ,Jumlah pulau di Indonesia menurut data Departemen Dalam Negeri Republik Indonesia tahun 2004 adalah sebanyak 17.504 buah. ,"Jumlah pulo ing Indonesia miturut Republik Republik Indonesia Indonesia 2004 Ya, iku 17,504 Iji."
4074,4074,Dhèwèké juang ana Perang Yom Kippur ing taun 1973 uga éntuk pangkat kaptèn sadurungé rampung. ,Dia berjuang di Perang Yom Kippur pada tahun 1973 dan mencapai pangkat kapten sebelum habis. ,Urip ing perang Yom Kippur ing taun 1973 uga dipikolehi sadurunge rampung.
4075,4075,"Samarium (Sm, 62) dijenengaké saka mineral samarskit, asal saka petugas tambang Rusia Kolonel Samarski Pratélan unsur miturut jeneng Unsur kimia kang asalé saka jeneng panggonan Pratélan etimologi ","Samarium (Sm, 62) dinamai dari mineral samarskit, berasal dari petugas tambang Rusia Kolonel Samarski Empatbelas unsur kimia diberi nama sesuai dengan nama ilmuwan yang menemukanya. ","Samarium (BC, 62) dijenengi Mineral Samarskit, Jerman Breelong Branel Samarski Rusia-jeneng bahan kimia ing papan sing ana ing papan étimologis"
4076,4076,Sareng kaliyan sedhèrèkipun John lajeng nglayani Raja ing Tanah Suci. ,Bersama dengan saudaranya John mereka melayani Raja di Tanah Suci. ,Lan karo Yohané Yohanes banjur ngabektian raja ing tanah suci.
4077,4077,"Sadèrèngipun, klub punika markasipun wonten ing Stadion Zuiderpark. ","Sebelumnya, mereka bermarkas di Stadion Zuiderpark. ","Biyen, klub kasebut minangka spidol ing Stadion ZuiderPark."
4078,4078,"Meron ya iku tradisi mengeti kelahiran Muhammad ing di kacamatan Sukalila, Pathi, 27 km arah kidul saka kuthaPathi.. ","Meron adalah tradisi memperingati kelahiran nabi Muhammad SAW juga berlangsung di kecamatan Sukolilo, 27 km arah selatan Pati.. ","Meron minangka tradhisi ngrameke Muhammad ing tingkat kecamatan, PATI, 27 km kidul saka CityPathi .."
4079,4079,"Nalika taun 1955, Palar dipunsuwun kondur dhateng Indonésia lan ndhèrèk wonten ing persiapan Konferensi Tingkat Tinggi Asia-Afrika, ingkang ngemapalaken nagara-nagara ing Asia lan Afrika ing pundi kathah saking nagara-nagara mau ingkang nembé kemawon mardika. ","Pada tahun 1955, Palar diminta kembali ke Indonesia dan ikutserta dalam persiapan Konferensi Tingkat Tinggi Asia-Afrika, yang mengumpulkan negara-negara di Asia dan Afrika di mana kebanyakan dari negara tersebut baru merdeka. ","Ing taun 1955, Palar dikirim menyang konferensi hukum sing luwih dhuwur Afrika-Afrika-Afrika-Afrika-Afrika ing Asia lan Afrika sing dibebasake."
4080,4080,"Woh kesemek seger ngandhut 19,6% karbohidrat, mligi fruktosa lan glukosa, 0,7% protéin, vitamin A lan kalium. ","Buah kesemek segar mengandung 19,6% karbohidrat, terutama fruktosa dan glukosa, 0,7% protein, vitamin A dan kalium. ","Woh-wohan genetik seger ngemot karbohidrat 19,6%, utamane fruktosa lan glukosa, 0,7% protéin, vitamin A lan Kalium."
4081,4081,Total ènèrgi ingkang dipunuwalaken sami kaliyan mayuta-yuta bom hidrogen kanthi ukuran 100 megaton. ,Total energi yang dilepaskan setara dengan jutaan bom hidrogen berukuran 100 megaton. ,Jumlah masalah energi padha karo mayuta-yuta bom hidrogen 100 megaction.
4082,4082,"Anjungan lan ruwang kemudi ana ing ujung ngarep, ing ngarep kantor kapten lan perwira. ","Anjungan dan ruang kemudi ada di ujung depan, di depan kantor kapten dan perwira. ",Pembalap lan penipuan ing ngarep kantor lan petugas kapten.
4083,4083,"Ing tanggal 1 Januari 2012, STAR Movies diganti jenenge dadi Fox Movies Premium lan ana ing Hong Kong lan nagara-nagara Asia Tenggara kang kapilih. ","Pada tanggal 1 Januari 2012, STAR Movies berganti nama menjadi Fox Movies Premium dan tersedia di Hong Kong dan negara-negara Asia Tenggara yang terpilih. ","Tanggal 1 Januari 2012, Bintang Film ngganti jenenge Fox Film Premium lan ana ing Hong Kong lan negara-negara Asia sing dipilih."
4084,4084,1953-Présidhèn AS Harry Truman mbiwaraaken manawi AS sampun saged ngembangaken bom hidrogen. ,1953 - Presiden AS Harry Truman mengumumkan bahwa Amerika Serikat telah berhasil mengembangkan bom hidrogen. ,1953-Presiden minangka Harry Truman ngungkapake Mania amarga bisa ngembangake bom hidrogen.
4085,4085,"Piyambakipun mungkasaken PhD nalika taun 1938 lan menangaken Beasiswa Carnegie saperlu sinau kaliyan John Carew Eccles wonten ing Sydney Hospital, Australia. ","Ia menyelesaikan PhD pada tahun 1938 dan memenangkan Beasiswa Carnegie untuk belajar dengan John Carew Eccles di Sydney Hospital, Australia. ","Phregie lan menang beasiswa Carnegie kanggo sinau karo John Carew Eccles ing Rumah Sakit Sydney, Australia."
4086,4086,Panjenenganipun putra ka-tiga William I sang Penakluk lan Ratu Mathilda saking Flandria. ,Ia adalah anak ketiga William I sang Penakluk dan Ratu Mathilda dari Flandria. ,"Dheweke dawa, raja kanca."
4087,4087,"Ing pungaksanipun taun 2008, d'Masiv damel pakempalan tumrap sadaya ""fans""-ipun ingkang dipunparingi nama Masiver. ","Di akhir tahun 2008, d'Masiv membuat wadah perkumpulan bagi para penggemarnya dengan nama Masiver. ",Ing taun 2008 pung.
4088,4088,Paus Urbanus II duwé jeneng asli Odo De Lagery (utawa: Otto/ Odo). ,Nama aslinya adalah Odo De Lagery (bisa juga: Otto atau Odo). ,Paus Urbanus II duwe jeneng asli ODO DE LAGGERY (utawa: OTTO / ODO).
4089,4089,Sutradarané ya iku Chris Columbus lan digawé ing Studio Film Leavesden. ,Disutradarai oleh Chris Columbus dan dibuat di Studio Film Leavesden. ,Direktori dheweke yaiku Chris Columbus lan nggawe studio studio deaveveden.
4090,4090,Wigatiné dat pratama filosofis iki nglantur ing sadawaning sujarah alkimiya. ,"Dengan alasan ini, pencarian batu filsuf diperkenalkan pada alkimia Barat. ",Pentinge pentinge filsafat iki kasebar ing alkiya.
4091,4091,"Mbandhingaken DNA sel B (sajinis sel darah putih) wonten ing anak tikus lan tikus diwasa, piyambakipun ngamati bilih gen wonten ing sel B diwasa ing tikus diwasa dipunpindhahaken ing sakitaring, dipunrekombinasi, lan dipunilangaken kanggé mbentuk keragaman kawasan antibodi ingkang kasamektakaken. ","Membandungkan DNA sel B (sejenis sel darah putih) pada anak tikus dan tikus dewasa, ia mengamati bahwa gen dalam sel B dewasa pada tikus dewasa dipindahkan ke sekeliling, direkombinasi, dan dihilangkan untuk membentuk keragaman kawasan antibodi yang tersedia. ","Perbandingan sel getih putih (sajini anak lan master ing sel-sel-jamatur ing tatahan, gabungan, lan ditetepake kanggo mbentuk ngrusak area wilayah antibodi."
4092,4092,Piranti mau kapasang wonten ing Sputnik 3. ,Peralatan tersebut dipasang di Sputnik 3. ,Piranti kasebut wis akeh dipasang ing Sputnik 3.
4093,4093,Cucuk Espe tauadi aktor teater paling apik ing Peksiminas III ing Taman Ismail Marzuki Jakarta (1995). ,Cucuk Espe pernah menjadi aktor teater terbaik pada Peksiminas III di Taman Ismail Marzuki Jakarta (1995). ,Aktor téater paling apik ing Pelekinminas III ing Park Ismail Marzuki Jakarta (1995).
4094,4094,"Anggrèk mawar ing basa Latin inggih punika Eria flavescens, punika wit asli asal Jawa, Sumatera dan Malaysia. ","Anggrek mawar dalam bahasa Latin adalah Eria flavescens, tumbuhan ini merupakan tumbuhan asli yang berasal dari Jawa, Sumatera dan Malaysia. ","Latin mawar yaiku jeneng Latin yaiku flavescens eria, yaiku wit asli, Sumatra lan Malaysia."
4095,4095,"Massa kuantum elektron bisa ditentukaké migunakaké spektroskopi kang akèh macemé lan racaké digathukaké karo tetapan Rydberg, jari-jari Bohr, lan jari-jari elektron klasik. ","Massa kuantum sebuah elektron dapat ditentukan menggunakan berbagai macam spektroskopi dan utamanya berkaitan erat dengan tetapan Rydberg, jari-jari Bohr, dan jari-jari elektron klasik. ","Massa kuantum elektron bisa digunakake kanggo nggunakake spektroskopi gedhe lan ngupayakake rydberg, bohr dhuwur, lan elektron bohr klasik."
4096,4096,"Lee Hyun Woo minangka Hong Chan Doo Ngeremeni jogèd breakdance, keluarganipun asalipun saking kalangan menengah atas, nanging ing salebeting kulawarga piyambakipun dipunanggep dados ingkang terbodoh ing antawisipun saudara - saudaranya. ","Lee Hyun Woo sebagai Hong Chan Doo Menyukai tari breakdance, keluarganya berasal dari kalangan menengah atas, namun di dalam keluarga ia dianggap sebagai yang terbodoh di antara saudara - saudaranya. ","Lee Hyun Woo minangka risak Hong Chan Doo, kulawargane wiwit saka medium, nanging ing kulawargane, dheweke dianggep dibagi ing sisih kidul - bebener."
4097,4097,"Suhu paling panas ya iku 40.8 °C lan suhu paling adhem 9.9 °C. Suhu paling adhem kacathet kadadéan ing sasi Januari 1924, Januari 1955, Januari 1974 lan Dhésèmber 1999. ","Suhu terpanas adalah 40.8 °C dan suhu terdingin adalah 9.9 °C. Suhu terdingin tercatat terjadi pada Januari 1924, Januari 1955, Januari 1974 dan Desember 1999. ","Suhu sing paling panas ana 40,8 ° C lan suhu sing paling adhem ing 9.9 ° C. Suhu sing keren direkam ing Januari 1924, Januari 1974 lan Desember 1974."
4098,4098,"Nalika tanggal 25 Agustus 2012, Armstrong tilar donya ing Cincinnati, Ohio, ing umur 82 taun amarga komplikasi saka panyumpelan sirkulasi koronèr. ","Pada tanggal 25 Agustus 2012, Armstrong meninggal dunia di Cincinnati, Ohio, pada usia 82 tahun akibat komplikasi dari penyumbatan arteri koroner. ","Tanggal 25 Agustus 2012, Armstrong tilar donya ing Cincinnati, Ohio, ing umur 82 amarga komplikasi saka kode sirkulasi."
4099,4099,Otoritarianisme Ataturk ingkang dipuncerahaken nilar ruangan ingkang cekap kanggé kagesangan privat ingkang bébas. ,Otoritarianisme Atatürk yang dicerahkan meninggalkan ruangan yang memadai untuk kehidupan privat yang bebas. ,Panguwasa Ataturk digawa menyang kamar sing cukup kanggo pribadi.
4100,4100,"Andhak?, Ndak? = mangsa sih?, 28. ",Sudah pasti dong. - Sudah pasti / Tentu saja. ,"Adoh ?, Metu? = Mangsa nikmat, 28."
4101,4101,"Sawisé lulus sekolah tinggi kanthi prestasi cum-laude, Calvin Coolidge lekas makarya ing babagan hukum lan pulitik. ","Setelah tamat sekolah tinggi dengan prestasi cum-laude, Calvin Coolidge mulai berkecimpung dalam bidang hukum dan politik. ","Sawise lulus sekolah kanthi sekolah tinggi kanthi prestasi cum-laud, counid sing calvin kanthi sah lan politik."
4102,4102,Nick Joaquin duwé pendhapat yèn Révolusi 1896 kang dibawahi Cavitenos dibédakaké saka pambrontakan Bonifacio kang wurung ing Manila. ,Nick Joaquin berpendapat bahwa Revolusi 1896 yang dipimpin oleh Cavitenos dibedakan dari pemberontakan Bonifacio yang gagal di Manila. ,Nick Joaquin duwe revolusi ambalan ing Revolusi Cavatem 1896 sing dipasang ing pemberontakan Bonifacio ing Manila.
4103,4103,] ] ] Bukit Kemuning iku kacamatan ing Kabupatèn Lampung Lor propinsi Lampung. ,Bahkan bendungan Jatiluhur yang berada di Kabupaten Purwakarta pun terlihat jelas dari puncak Gunung Sanggabuana. ,]]]]] Hill Kemuning minangka kabupaten ing Provinsi Lampung Longung.
4104,4104,Sawentara populasi ing Sumatra isih perlu ditetapake. ,Sementara populasi di Sumatra masih perlu ditetapkan. ,Masyarakat Sumatra isih kudu diserang.
4105,4105,Brussels Airlines diwangun sawisé penggabungan SN Brussels Airlines (SNBA) lan Virgin Express. ,Brussels Airlines dibentuk setelah penggabungan SN Brussels Airlines (SNBA) dan Virgin Express. ,Brussels Airlines diadegake sawise gabungan SN Brussels Airlines (SNBA) lan Prawan Express.
4106,4106,"Ing filem Ada Kamu, Aku Ada kang dibintangi Andhika lan Bunga Citra Lestari, Andhika uga main dadi musisi. ","Dalam film Ada Kamu, Aku Ada yang dibintanginya bersama Bunga Citra Lestari, Andhika juga bermain sebagai musisi. ","Ing film ADHA, aku minangka gambar sing lestari lan lestari, Andhika uga main musisi."
4107,4107,"STIE Ahmad Dahlan Jakarta ngerti yèn ngèlmu manajemen, keuangan, perbankan, lan akuntansi iku ngèlmu-ngèlmu kang mesthi diperlokake ing masarakat, ing sabendinane. ","STIE Ahmad Dahlan Jakarta menyadari bahwa ilmu manajemen, keuangan, perbankan, dan akuntansi dengan pelbagai variannya adalah bidang-bidang yang selalu dibutuhkan dan tetap eksis sepanjang kehidupan manusia dengan berbagai bentuk dan perubahannya. ","Stie Ahmad Dahlan Jakarta ngerti yen manajemen, Keuangan, Perbankan, lan Akuntansi kanggo masarakat, kabeh."
